Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
2024,1000440.0,car sharing,2.5,Choice availability,station-based or combined - registered drivers,# drivers,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1997,1100.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1998,1200.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1999,1500.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2000,1700.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2001,2000.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2002,2100.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2003,2200.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2004,2400.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2005,2600.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2006,2700.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2007,2900.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2008,3200.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2009,3900.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2010,4600.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2011,5000.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2012,5800.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2013,6700.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2014,7700.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2015,9000.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2016,9100.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2017,9930.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2018,10650.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2019,12090.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2020,13020.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2021,13040.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2022,14300.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2023,15360.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2024,16760.0,car sharing,2.5,Choice availability,station-based or combined - registered vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1997,1100.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1998,1200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1999,1500.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2000,1700.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2001,2000.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2002,2100.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2003,2200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2004,2400.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2005,2600.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2006,2700.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2007,2900.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2008,3200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2009,3900.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2010,4600.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2011,5000.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2012,7100.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2013,11250.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2014,13950.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2015,15400.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2016,16100.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2017,17200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2018,17950.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2019,20200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2020,25400.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2021,26220.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2022,30200.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2023,33930.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
2024,43110.0,car sharing,2.9,Interdependence with Hardware,shared vehicles,# vehicles,Bundesverband CarSharing e. V. (2024). www.carsharing.de,,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Cleaned_final/car sharing NB 15Nov.xlsx,Germany
1980,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,0.0,car sharing,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
